CodeString,Name,Keywords,ID,MasterID
SY_SpreadRandomLocal_ac5_100.meankurt,SY_SpreadRandomLocal_ac5_100_meankurt,"stationarity",2098,759
SY_SpreadRandomLocal_ac5_100.meansampen1_015,SY_SpreadRandomLocal_ac5_100_meansampen1_015,"stationarity",2099,759
SY_SpreadRandomLocal_ac5_100.meanac1,SY_SpreadRandomLocal_ac5_100_meanac1,"stationarity",2100,759
SY_SpreadRandomLocal_ac5_100.meanac2,SY_SpreadRandomLocal_ac5_100_meanac2,"stationarity",2101,759
SY_SpreadRandomLocal_ac5_100.meantaul,SY_SpreadRandomLocal_ac5_100_meantaul,"stationarity",2102,759
SY_SpreadRandomLocal_ac5_100.stdmean,SY_SpreadRandomLocal_ac5_100_stdmean,"stationarity",2103,759
SY_SpreadRandomLocal_ac5_100.stdstd,SY_SpreadRandomLocal_ac5_100_stdstd,"stationarity",2104,759
SY_SpreadRandomLocal_ac5_100.stdskew,SY_SpreadRandomLocal_ac5_100_stdskew,"stationarity",2105,759
SY_SpreadRandomLocal_ac5_100.stdkurt,SY_SpreadRandomLocal_ac5_100_stdkurt,"stationarity",2106,759
SY_SpreadRandomLocal_ac5_100.stdsampen1_015,SY_SpreadRandomLocal_ac5_100_stdsampen1_015,"stationarity",2107,759
SY_SpreadRandomLocal_ac5_100.stdac1,SY_SpreadRandomLocal_ac5_100_stdac1,"stationarity",2108,759
SY_SpreadRandomLocal_ac5_100.stdac2,SY_SpreadRandomLocal_ac5_100_stdac2,"stationarity",2109,759
SY_SpreadRandomLocal_ac5_100.stdtaul,SY_SpreadRandomLocal_ac5_100_stdtaul,"stationarity",2110,759
SY_SpreadRandomLocal_50_100.meanmean,SY_SpreadRandomLocal_50_100_meanmean,"stationarity",2111,760
SY_SpreadRandomLocal_50_100.meanstd,SY_SpreadRandomLocal_50_100_meanstd,"stationarity",2112,760
SY_SpreadRandomLocal_50_100.meanskew,SY_SpreadRandomLocal_50_100_meanskew,"stationarity",2113,760
SY_SpreadRandomLocal_50_100.meankurt,SY_SpreadRandomLocal_50_100_meankurt,"stationarity",2114,760
SY_SpreadRandomLocal_50_100.meansampen1_015,SY_SpreadRandomLocal_50_100_meansampen1_015,"stationarity",2115,760
SY_SpreadRandomLocal_50_100.meanac1,SY_SpreadRandomLocal_50_100_meanac1,"stationarity",2116,760
SY_SpreadRandomLocal_50_100.meanac2,SY_SpreadRandomLocal_50_100_meanac2,"stationarity",2117,760
SY_SpreadRandomLocal_50_100.meantaul,SY_SpreadRandomLocal_50_100_meantaul,"stationarity",2118,760
SY_SpreadRandomLocal_50_100.stdmean,SY_SpreadRandomLocal_50_100_stdmean,"stationarity",2119,760
SY_SpreadRandomLocal_50_100.stdstd,SY_SpreadRandomLocal_50_100_stdstd,"stationarity",2120,760
SY_SpreadRandomLocal_50_100.stdskew,SY_SpreadRandomLocal_50_100_stdskew,"stationarity",2121,760
SY_SpreadRandomLocal_50_100.stdkurt,SY_SpreadRandomLocal_50_100_stdkurt,"stationarity",2122,760
SY_SpreadRandomLocal_50_100.stdsampen1_015,SY_SpreadRandomLocal_50_100_stdsampen1_015,"stationarity",2123,760
SY_SpreadRandomLocal_50_100.stdac1,SY_SpreadRandomLocal_50_100_stdac1,"stationarity",2124,760
SY_SpreadRandomLocal_50_100.stdac2,SY_SpreadRandomLocal_50_100_stdac2,"stationarity",2125,760
SY_SpreadRandomLocal_50_100.stdtaul,SY_SpreadRandomLocal_50_100_stdtaul,"stationarity",2126,760
SY_SpreadRandomLocal_100_100.meanmean,SY_SpreadRandomLocal_100_100_meanmean,"stationarity",2127,761
SY_SpreadRandomLocal_100_100.meanstd,SY_SpreadRandomLocal_100_100_meanstd,"stationarity",2128,761
SY_SpreadRandomLocal_100_100.meanskew,SY_SpreadRandomLocal_100_100_meanskew,"stationarity",2129,761
SY_SpreadRandomLocal_100_100.meankurt,SY_SpreadRandomLocal_100_100_meankurt,"stationarity",2130,761
SY_SpreadRandomLocal_100_100.meansampen1_015,SY_SpreadRandomLocal_100_100_meansampen1_015,"stationarity",2131,761
SY_SpreadRandomLocal_100_100.meanac1,SY_SpreadRandomLocal_100_100_meanac1,"stationarity",2132,761
SY_SpreadRandomLocal_100_100.meanac2,SY_SpreadRandomLocal_100_100_meanac2,"stationarity",2133,761
SY_SpreadRandomLocal_100_100.meantaul,SY_SpreadRandomLocal_100_100_meantaul,"stationarity",2134,761
SY_SpreadRandomLocal_100_100.stdmean,SY_SpreadRandomLocal_100_100_stdmean,"stationarity",2135,761
SY_SpreadRandomLocal_100_100.stdstd,SY_SpreadRandomLocal_100_100_stdstd,"stationarity",2136,761
SY_SpreadRandomLocal_100_100.stdskew,SY_SpreadRandomLocal_100_100_stdskew,"stationarity",2137,761
SY_SpreadRandomLocal_100_100.stdkurt,SY_SpreadRandomLocal_100_100_stdkurt,"stationarity",2138,761
SY_SpreadRandomLocal_100_100.stdsampen1_015,SY_SpreadRandomLocal_100_100_stdsampen1_015,"stationarity",2139,761
SY_SpreadRandomLocal_100_100.stdac1,SY_SpreadRandomLocal_100_100_stdac1,"stationarity",2140,761
SY_SpreadRandomLocal_100_100.stdac2,SY_SpreadRandomLocal_100_100_stdac2,"stationarity",2141,761
SY_SpreadRandomLocal_100_100.stdtaul,SY_SpreadRandomLocal_100_100_stdtaul,"stationarity",2142,761
SY_SpreadRandomLocal_200_100.meanmean,SY_SpreadRandomLocal_200_100_meanmean,"stationarity",2143,762
SY_SpreadRandomLocal_200_100.meanstd,SY_SpreadRandomLocal_200_100_meanstd,"stationarity",2144,762
SY_SpreadRandomLocal_200_100.meanskew,SY_SpreadRandomLocal_200_100_meanskew,"stationarity",2145,762
SY_SpreadRandomLocal_200_100.meankurt,SY_SpreadRandomLocal_200_100_meankurt,"stationarity",2146,762
SY_SpreadRandomLocal_200_100.meansampen1_015,SY_SpreadRandomLocal_200_100_meansampen1_015,"stationarity",2147,762
SY_SpreadRandomLocal_200_100.meanac1,SY_SpreadRandomLocal_200_100_meanac1,"stationarity",2148,762
SY_SpreadRandomLocal_200_100.meanac2,SY_SpreadRandomLocal_200_100_meanac2,"stationarity",2149,762
SY_SpreadRandomLocal_200_100.meantaul,SY_SpreadRandomLocal_200_100_meantaul,"stationarity",2150,762
SY_SpreadRandomLocal_200_100.stdmean,SY_SpreadRandomLocal_200_100_stdmean,"stationarity",2151,762
SY_SpreadRandomLocal_200_100.stdstd,SY_SpreadRandomLocal_200_100_stdstd,"stationarity",2152,762
SY_SpreadRandomLocal_200_100.stdskew,SY_SpreadRandomLocal_200_100_stdskew,"stationarity",2153,762
SY_SpreadRandomLocal_200_100.stdkurt,SY_SpreadRandomLocal_200_100_stdkurt,"stationarity",2154,762
SY_SpreadRandomLocal_200_100.stdsampen1_015,SY_SpreadRandomLocal_200_100_stdsampen1_015,"stationarity",2155,762
SY_SpreadRandomLocal_200_100.stdac1,SY_SpreadRandomLocal_200_100_stdac1,"stationarity",2156,762
SY_SpreadRandomLocal_200_100.stdac2,SY_SpreadRandomLocal_200_100_stdac2,"stationarity",2157,762
SY_SpreadRandomLocal_200_100.stdtaul,SY_SpreadRandomLocal_200_100_stdtaul,"stationarity",2158,762
SY_DriftingMean20.max,SY_DriftingMean20_max,"stationarity",2159,763
SY_DriftingMean20.min,SY_DriftingMean20_min,"stationarity",2160,763
SY_DriftingMean20.mean,SY_DriftingMean20_mean,"stationarity",2161,763
SY_DriftingMean20.meanmaxmin,SY_DriftingMean20_meanmaxmin,"stationarity",2162,763
SY_DriftingMean20.meanabsmaxmin,SY_DriftingMean20_meanabsmaxmin,"stationarity",2163,763
SY_DriftingMean50.max,SY_DriftingMean50_max,"stationarity",2164,764
SY_DriftingMean50.min,SY_DriftingMean50_min,"stationarity",2165,764
SY_DriftingMean50.mean,SY_DriftingMean50_mean,"stationarity",2166,764
SY_DriftingMean50.meanmaxmin,SY_DriftingMean50_meanmaxmin,"stationarity",2167,764
SY_DriftingMean50.meanabsmaxmin,SY_DriftingMean50_meanabsmaxmin,"stationarity",2168,764
SY_DriftingMean100.max,SY_DriftingMean100_max,"stationarity",2169,765
SY_DriftingMean100.min,SY_DriftingMean100_min,"stationarity",2170,765
SY_DriftingMean100.mean,SY_DriftingMean100_mean,"stationarity",2171,765
SY_DriftingMean100.meanmaxmin,SY_DriftingMean100_meanmaxmin,"stationarity",2172,765
SY_DriftingMean100.meanabsmaxmin,SY_DriftingMean100_meanabsmaxmin,"stationarity",2173,765
SY_DriftingMeann5.max,SY_DriftingMeann5_max,"stationarity",2174,766
SY_DriftingMeann5.min,SY_DriftingMeann5_min,"stationarity",2175,766
SY_DriftingMeann5.mean,SY_DriftingMeann5_mean,"stationarity",2176,766
SY_DriftingMeann5.meanmaxmin,SY_DriftingMeann5_meanmaxmin,"stationarity",2177,766
SY_DriftingMeann5.meanabsmaxmin,SY_DriftingMeann5_meanabsmaxmin,"stationarity",2178,766
SY_DriftingMeann10.max,SY_DriftingMeann10_max,"stationarity",2179,767
SY_DriftingMeann10.min,SY_DriftingMeann10_min,"stationarity",2180,767
SY_DriftingMeann10.mean,SY_DriftingMeann10_mean,"stationarity",2181,767
SY_DriftingMeann10.meanmaxmin,SY_DriftingMeann10_meanmaxmin,"stationarity",2182,767
SY_DriftingMeann10.meanabsmaxmin,SY_DriftingMeann10_meanabsmaxmin,"stationarity",2183,767
SY_StdNthDerChange.fexp_a,SY_StdNthDerChange_a,"entropy",2184,476
SY_StdNthDerChange.fexp_b,SY_StdNthDerChange_b,"entropy",2185,476
SY_StdNthDerChange.fexp_r2,SY_StdNthDerChange_r2,"entropy",2186,476
SY_StdNthDerChange.fexp_rmse,SY_StdNthDerChange_rmse,"entropy",2187,476
SY_LocalDistributions_2_par.meandiv,SY_LocalDistributions_2_par_meandiv,"stationarity",2188,768
SY_LocalDistributions_2_par.mindiv,SY_LocalDistributions_2_par_mindiv,"stationarity",2189,768
SY_LocalDistributions_2_par.stddiv,SY_LocalDistributions_2_par_stddiv,"stationarity",2190,768
SY_LocalDistributions_3_par.meandiv,SY_LocalDistributions_3_par_meandiv,"stationarity",2191,769
SY_LocalDistributions_3_par.mediandiv,SY_LocalDistributions_3_par_mediandiv,"stationarity",2192,769
SY_LocalDistributions_3_par.mindiv,SY_LocalDistributions_3_par_mindiv,"stationarity",2193,769
SY_LocalDistributions_3_par.stddiv,SY_LocalDistributions_3_par_stddiv,"stationarity",2194,769
SY_LocalDistributions_4_par.meandiv,SY_LocalDistributions_4_par_meandiv,"stationarity",2195,770
SY_LocalDistributions_4_par.mediandiv,SY_LocalDistributions_4_par_mediandiv,"stationarity",2196,770
SY_LocalDistributions_4_par.mindiv,SY_LocalDistributions_4_par_mindiv,"stationarity",2197,770
SY_LocalDistributions_4_par.stddiv,SY_LocalDistributions_4_par_stddiv,"stationarity",2198,770
SY_LocalDistributions_5_par.meandiv,SY_LocalDistributions_5_par_meandiv,"stationarity",2199,771
SY_LocalDistributions_5_par.mediandiv,SY_LocalDistributions_5_par_mediandiv,"stationarity",2200,771
SY_LocalDistributions_5_par.mindiv,SY_LocalDistributions_5_par_mindiv,"stationarity",2201,771
SY_LocalDistributions_5_par.stddiv,SY_LocalDistributions_5_par_stddiv,"stationarity",2202,771
SY_LocalDistributions_3_each.meandiv,SY_LocalDistributions_3_each_meandiv,"stationarity",2203,772
SY_LocalDistributions_3_each.mediandiv,SY_LocalDistributions_3_each_mediandiv,"stationarity",2204,772
SY_LocalDistributions_3_each.mindiv,SY_LocalDistributions_3_each_mindiv,"stationarity",2205,772
SY_LocalDistributions_3_each.stddiv,SY_LocalDistributions_3_each_stddiv,"stationarity",2206,772
SY_LocalDistributions_4_each.meandiv,SY_LocalDistributions_4_each_meandiv,"stationarity",2207,773
SY_LocalDistributions_4_each.mediandiv,SY_LocalDistributions_4_each_mediandiv,"stationarity",2208,773
SY_LocalDistributions_4_each.mindiv,SY_LocalDistributions_4_each_mindiv,"stationarity",2209,773
SY_LocalDistributions_4_each.stddiv,SY_LocalDistributions_4_each_stddiv,"stationarity",2210,773
SY_LocalDistributions_5_each.meandiv,SY_LocalDistributions_5_each_meandiv,"stationarity",2211,774
SY_LocalDistributions_5_each.mediandiv,SY_LocalDistributions_5_each_mediandiv,"stationarity",2212,774
SY_LocalDistributions_5_each.mindiv,SY_LocalDistributions_5_each_mindiv,"stationarity",2213,774
SY_LocalDistributions_5_each.stddiv,SY_LocalDistributions_5_each_stddiv,"stationarity",2214,774
SY_RangeEvolve.totnuq,SY_RangeEvolve_totnuq,"stationarity",2215,775
SY_RangeEvolve.nuqp1,SY_RangeEvolve_nuqp1,"stationarity",2216,775
SY_RangeEvolve.nuqp10,SY_RangeEvolve_nuqp10,"stationarity",2217,775
SY_RangeEvolve.nuqp20,SY_RangeEvolve_nuqp20,"stationarity",2218,775
SY_RangeEvolve.nuqp50,SY_RangeEvolve_nuqp50,"stationarity",2219,775
SY_RangeEvolve.nuql10,SY_RangeEvolve_nuql10,"stationarity",2220,775
SY_RangeEvolve.nuql50,SY_RangeEvolve_nuql50,"stationarity",2221,775
SY_RangeEvolve.nuql100,SY_RangeEvolve_nuql100,"stationarity",2222,775
SY_RangeEvolve.nuql1000,SY_RangeEvolve_nuql1000,"stationarity",2223,775
SY_RangeEvolve.p1,SY_RangeEvolve_p1,"stationarity",2224,775
SY_RangeEvolve.p10,SY_RangeEvolve_p10,"stationarity",2225,775
SY_RangeEvolve.p20,SY_RangeEvolve_p20,"stationarity",2226,775
SY_RangeEvolve.p50,SY_RangeEvolve_p50,"stationarity",2227,775
SY_RangeEvolve.l10,SY_RangeEvolve_l10,"stationarity",2228,775
SY_RangeEvolve.l50,SY_RangeEvolve_l50,"stationarity",2229,775
SY_RangeEvolve.l100,SY_RangeEvolve_l100,"stationarity",2230,775
SY_RangeEvolve.l1000,SY_RangeEvolve_l1000,"stationarity",2231,775
FC_Surprise_dist_5_2_q_500.min,FC_Surprise_dist_5_2_q_500_min,"information,symbolic",2232,776
FC_Surprise_dist_5_2_q_500.max,FC_Surprise_dist_5_2_q_500_max,"information,symbolic",2233,776
FC_Surprise_dist_5_2_q_500.mean,FC_Surprise_dist_5_2_q_500_mean,"information,symbolic",2234,776
FC_Surprise_dist_5_2_q_500.median,FC_Surprise_dist_5_2_q_500_median,"information,symbolic",2235,776
FC_Surprise_dist_5_2_q_500.lq,FC_Surprise_dist_5_2_q_500_lq,"information,symbolic",2236,776
FC_Surprise_dist_5_2_q_500.uq,FC_Surprise_dist_5_2_q_500_uq,"information,symbolic",2237,776
FC_Surprise_dist_5_2_q_500.std,FC_Surprise_dist_5_2_q_500_std,"information,symbolic",2238,776
FC_Surprise_dist_5_2_q_500.tstat,FC_Surprise_dist_5_2_q_500_tstat,"information,symbolic",2239,776
FC_Surprise_dist_20_2_q_500.min,FC_Surprise_dist_20_2_q_500_min,"information,symbolic",2240,777
FC_Surprise_dist_20_2_q_500.max,FC_Surprise_dist_20_2_q_500_max,"information,symbolic",2241,777
FC_Surprise_dist_20_2_q_500.mean,FC_Surprise_dist_20_2_q_500_mean,"information,symbolic",2242,777
FC_Surprise_dist_20_2_q_500.median,FC_Surprise_dist_20_2_q_500_median,"information,symbolic",2243,777
FC_Surprise_dist_20_2_q_500.lq,FC_Surprise_dist_20_2_q_500_lq,"information,symbolic",2244,777
FC_Surprise_dist_20_2_q_500.uq,FC_Surprise_dist_20_2_q_500_uq,"information,symbolic",2245,777
FC_Surprise_dist_20_2_q_500.std,FC_Surprise_dist_20_2_q_500_std,"information,symbolic",2246,777
FC_Surprise_dist_20_2_q_500.tstat,FC_Surprise_dist_20_2_q_500_tstat,"information,symbolic",2247,777
FC_Surprise_dist_50_3_q_500.min,FC_Surprise_dist_50_3_q_500_min,"information,symbolic",2248,778
FC_Surprise_dist_50_3_q_500.max,FC_Surprise_dist_50_3_q_500_max,"information,symbolic",2249,778
FC_Surprise_dist_50_3_q_500.mean,FC_Surprise_dist_50_3_q_500_mean,"information,symbolic",2250,778
FC_Surprise_dist_50_3_q_500.median,FC_Surprise_dist_50_3_q_500_median,"information,symbolic",2251,778
FC_Surprise_dist_50_3_q_500.lq,FC_Surprise_dist_50_3_q_500_lq,"information,symbolic",2252,778
FC_Surprise_dist_50_3_q_500.uq,FC_Surprise_dist_50_3_q_500_uq,"information,symbolic",2253,778
FC_Surprise_dist_50_3_q_500.std,FC_Surprise_dist_50_3_q_500_std,"information,symbolic",2254,778
FC_Surprise_dist_50_3_q_500.tstat,FC_Surprise_dist_50_3_q_500_tstat,"information,symbolic",2255,778
FC_Surprise_dist_100_4_q_500.min,FC_Surprise_dist_100_4_q_500_min,"information,symbolic",2256,779
FC_Surprise_dist_100_4_q_500.max,FC_Surprise_dist_100_4_q_500_max,"information,symbolic",2257,779
FC_Surprise_dist_100_4_q_500.mean,FC_Surprise_dist_100_4_q_500_mean,"information,symbolic",2258,779
FC_Surprise_dist_100_4_q_500.median,FC_Surprise_dist_100_4_q_500_median,"information,symbolic",2259,779
FC_Surprise_dist_100_4_q_500.lq,FC_Surprise_dist_100_4_q_500_lq,"information,symbolic",2260,779
FC_Surprise_dist_100_4_q_500.uq,FC_Surprise_dist_100_4_q_500_uq,"information,symbolic",2261,779
FC_Surprise_dist_100_4_q_500.std,FC_Surprise_dist_100_4_q_500_std,"information,symbolic",2262,779
FC_Surprise_dist_100_4_q_500.tstat,FC_Surprise_dist_100_4_q_500_tstat,"information,symbolic",2263,779
FC_Surprise_dist_100_5_q_500.min,FC_Surprise_dist_100_5_q_500_min,"information,symbolic",2264,780
FC_Surprise_dist_100_5_q_500.max,FC_Surprise_dist_100_5_q_500_max,"information,symbolic",2265,780
FC_Surprise_dist_100_5_q_500.mean,FC_Surprise_dist_100_5_q_500_mean,"information,symbolic",2266,780
FC_Surprise_dist_100_5_q_500.median,FC_Surprise_dist_100_5_q_500_median,"information,symbolic",2267,780
FC_Surprise_dist_100_5_q_500.lq,FC_Surprise_dist_100_5_q_500_lq,"information,symbolic",2268,780
FC_Surprise_dist_100_5_q_500.uq,FC_Surprise_dist_100_5_q_500_uq,"information,symbolic",2269,780
FC_Surprise_dist_100_5_q_500.std,FC_Surprise_dist_100_5_q_500_std,"information,symbolic",2270,780
FC_Surprise_dist_100_5_q_500.tstat,FC_Surprise_dist_100_5_q_500_tstat,"information,symbolic",2271,780
FC_Surprise_T1_20_2_q_500.min,FC_Surprise_T1_20_2_q_500_min,"information,symbolic",2272,781
FC_Surprise_T1_20_2_q_500.max,FC_Surprise_T1_20_2_q_500_max,"information,symbolic",2273,781
FC_Surprise_T1_20_2_q_500.mean,FC_Surprise_T1_20_2_q_500_mean,"information,symbolic",2274,781
FC_Surprise_T1_20_2_q_500.median,FC_Surprise_T1_20_2_q_500_median,"information,symbolic",2275,781
FC_Surprise_T1_20_2_q_500.lq,FC_Surprise_T1_20_2_q_500_lq,"information,symbolic",2276,781
FC_Surprise_T1_20_2_q_500.uq,FC_Surprise_T1_20_2_q_500_uq,"information,symbolic",2277,781
FC_Surprise_T1_20_2_q_500.std,FC_Surprise_T1_20_2_q_500_std,"information,symbolic",2278,781
FC_Surprise_T1_20_2_q_500.tstat,FC_Surprise_T1_20_2_q_500_tstat,"information,symbolic",2279,781
FC_Surprise_T1_50_3_q_500.min,FC_Surprise_T1_50_3_q_500_min,"information,symbolic",2280,782
FC_Surprise_T1_50_3_q_500.max,FC_Surprise_T1_50_3_q_500_max,"information,symbolic",2281,782
FC_Surprise_T1_50_3_q_500.mean,FC_Surprise_T1_50_3_q_500_mean,"information,symbolic",2282,782
FC_Surprise_T1_50_3_q_500.median,FC_Surprise_T1_50_3_q_500_median,"information,symbolic",2283,782
FC_Surprise_T1_50_3_q_500.lq,FC_Surprise_T1_50_3_q_500_lq,"information,symbolic",2284,782
FC_Surprise_T1_50_3_q_500.uq,FC_Surprise_T1_50_3_q_500_uq,"information,symbolic",2285,782
FC_Surprise_T1_50_3_q_500.std,FC_Surprise_T1_50_3_q_500_std,"information,symbolic",2286,782
FC_Surprise_T1_50_3_q_500.tstat,FC_Surprise_T1_50_3_q_500_tstat,"information,symbolic",2287,782
FC_Surprise_T1_100_4_q_500.min,FC_Surprise_T1_100_4_q_500_min,"information,symbolic",2288,783
FC_Surprise_T1_100_4_q_500.max,FC_Surprise_T1_100_4_q_500_max,"information,symbolic",2289,783
FC_Surprise_T1_100_4_q_500.mean,FC_Surprise_T1_100_4_q_500_mean,"information,symbolic",2290,783
FC_Surprise_T1_100_4_q_500.median,FC_Surprise_T1_100_4_q_500_median,"information,symbolic",2291,783
FC_Surprise_T1_100_4_q_500.lq,FC_Surprise_T1_100_4_q_500_lq,"information,symbolic",2292,783
FC_Surprise_T1_100_4_q_500.uq,FC_Surprise_T1_100_4_q_500_uq,"information,symbolic",2293,783
FC_Surprise_T1_100_4_q_500.std,FC_Surprise_T1_100_4_q_500_std,"information,symbolic",2294,783
FC_Surprise_T1_100_4_q_500.tstat,FC_Surprise_T1_100_4_q_500_tstat,"information,symbolic",2295,783
FC_Surprise_T1_100_5_q_500.min,FC_Surprise_T1_100_5_q_500_min,"information,symbolic",2296,784
FC_Surprise_T1_100_5_q_500.max,FC_Surprise_T1_100_5_q_500_max,"information,symbolic",2297,784
FC_Surprise_T1_100_5_q_500.mean,FC_Surprise_T1_100_5_q_500_mean,"information,symbolic",2298,784
FC_Surprise_T1_100_5_q_500.median,FC_Surprise_T1_100_5_q_500_median,"information,symbolic",2299,784
FC_Surprise_T1_100_5_q_500.lq,FC_Surprise_T1_100_5_q_500_lq,"information,symbolic",2300,784
FC_Surprise_T1_100_5_q_500.uq,FC_Surprise_T1_100_5_q_500_uq,"information,symbolic",2301,784
FC_Surprise_T1_100_5_q_500.std,FC_Surprise_T1_100_5_q_500_std,"information,symbolic",2302,784
FC_Surprise_T1_100_5_q_500.tstat,FC_Surprise_T1_100_5_q_500_tstat,"information,symbolic",2303,784
FC_Surprise_T2_20_2_q_500.min,FC_Surprise_T2_20_2_q_500_min,"information,symbolic",2304,785
FC_Surprise_T2_20_2_q_500.max,FC_Surprise_T2_20_2_q_500_max,"information,symbolic",2305,785
FC_Surprise_T2_20_2_q_500.mean,FC_Surprise_T2_20_2_q_500_mean,"information,symbolic",2306,785
FC_Surprise_T2_20_2_q_500.median,FC_Surprise_T2_20_2_q_500_median,"information,symbolic",2307,785
FC_Surprise_T2_20_2_q_500.lq,FC_Surprise_T2_20_2_q_500_lq,"information,symbolic",2308,785
FC_Surprise_T2_20_2_q_500.uq,FC_Surprise_T2_20_2_q_500_uq,"information,symbolic",2309,785
FC_Surprise_T2_20_2_q_500.std,FC_Surprise_T2_20_2_q_500_std,"information,symbolic",2310,785
FC_Surprise_T2_20_2_q_500.tstat,FC_Surprise_T2_20_2_q_500_tstat,"information,symbolic",2311,785
FC_Surprise_T2_50_3_q_500.min,FC_Surprise_T2_50_3_q_500_min,"information,symbolic",2312,786
FC_Surprise_T2_50_3_q_500.max,FC_Surprise_T2_50_3_q_500_max,"information,symbolic",2313,786
FC_Surprise_T2_50_3_q_500.mean,FC_Surprise_T2_50_3_q_500_mean,"information,symbolic",2314,786
FC_Surprise_T2_50_3_q_500.median,FC_Surprise_T2_50_3_q_500_median,"information,symbolic",2315,786
FC_Surprise_T2_50_3_q_500.lq,FC_Surprise_T2_50_3_q_500_lq,"information,symbolic",2316,786
FC_Surprise_T2_50_3_q_500.uq,FC_Surprise_T2_50_3_q_500_uq,"information,symbolic",2317,786
FC_Surprise_T2_50_3_q_500.std,FC_Surprise_T2_50_3_q_500_std,"information,symbolic",2318,786
FC_Surprise_T2_50_3_q_500.tstat,FC_Surprise_T2_50_3_q_500_tstat,"information,symbolic",2319,786
FC_Surprise_T2_100_4_q_500.min,FC_Surprise_T2_100_4_q_500_min,"information,symbolic",2320,787
FC_Surprise_T2_100_4_q_500.max,FC_Surprise_T2_100_4_q_500_max,"information,symbolic",2321,787
FC_Surprise_T2_100_4_q_500.mean,FC_Surprise_T2_100_4_q_500_mean,"information,symbolic",2322,787
FC_Surprise_T2_100_4_q_500.median,FC_Surprise_T2_100_4_q_500_median,"information,symbolic",2323,787
FC_Surprise_T2_100_4_q_500.lq,FC_Surprise_T2_100_4_q_500_lq,"information,symbolic",2324,787
FC_Surprise_T2_100_4_q_500.uq,FC_Surprise_T2_100_4_q_500_uq,"information,symbolic",2325,787
FC_Surprise_T2_100_4_q_500.std,FC_Surprise_T2_100_4_q_500_std,"information,symbolic",2326,787
FC_Surprise_T2_100_4_q_500.tstat,FC_Surprise_T2_100_4_q_500_tstat,"information,symbolic",2327,787
FC_Surprise_T2_100_5_q_500.min,FC_Surprise_T2_100_5_q_500_min,"information,symbolic",2328,788
FC_Surprise_T2_100_5_q_500.max,FC_Surprise_T2_100_5_q_500_max,"information,symbolic",2329,788
FC_Surprise_T2_100_5_q_500.mean,FC_Surprise_T2_100_5_q_500_mean,"information,symbolic",2330,788
FC_Surprise_T2_100_5_q_500.median,FC_Surprise_T2_100_5_q_500_median,"information,symbolic",2331,788
FC_Surprise_T2_100_5_q_500.lq,FC_Surprise_T2_100_5_q_500_lq,"information,symbolic",2332,788
FC_Surprise_T2_100_5_q_500.uq,FC_Surprise_T2_100_5_q_500_uq,"information,symbolic",2333,788
FC_Surprise_T2_100_5_q_500.std,FC_Surprise_T2_100_5_q_500_std,"information,symbolic",2334,788
FC_Surprise_T2_100_5_q_500.tstat,FC_Surprise_T2_100_5_q_500_tstat,"information,symbolic",2335,788
FC_Surprise_dist_5_2_udq_500.min,FC_Surprise_dist_5_2_udq_500_min,"information,symbolic",2336,789
FC_Surprise_dist_5_2_udq_500.max,FC_Surprise_dist_5_2_udq_500_max,"information,symbolic",2337,789
FC_Surprise_dist_5_2_udq_500.mean,FC_Surprise_dist_5_2_udq_500_mean,"information,symbolic",2338,789
FC_Surprise_dist_5_2_udq_500.median,FC_Surprise_dist_5_2_udq_500_median,"information,symbolic",2339,789
FC_Surprise_dist_5_2_udq_500.lq,FC_Surprise_dist_5_2_udq_500_lq,"information,symbolic",2340,789
FC_Surprise_dist_5_2_udq_500.uq,FC_Surprise_dist_5_2_udq_500_uq,"information,symbolic",2341,789
FC_Surprise_dist_5_2_udq_500.std,FC_Surprise_dist_5_2_udq_500_std,"information,symbolic",2342,789
FC_Surprise_dist_5_2_udq_500.tstat,FC_Surprise_dist_5_2_udq_500_tstat,"information,symbolic",2343,789
FC_Surprise_dist_20_2_udq_500.min,FC_Surprise_dist_20_2_udq_500_min,"information,symbolic",2344,790
FC_Surprise_dist_20_2_udq_500.max,FC_Surprise_dist_20_2_udq_500_max,"information,symbolic",2345,790
FC_Surprise_dist_20_2_udq_500.mean,FC_Surprise_dist_20_2_udq_500_mean,"information,symbolic",2346,790
FC_Surprise_dist_20_2_udq_500.median,FC_Surprise_dist_20_2_udq_500_median,"information,symbolic",2347,790
FC_Surprise_dist_20_2_udq_500.lq,FC_Surprise_dist_20_2_udq_500_lq,"information,symbolic",2348,790
FC_Surprise_dist_20_2_udq_500.uq,FC_Surprise_dist_20_2_udq_500_uq,"information,symbolic",2349,790
FC_Surprise_dist_20_2_udq_500.std,FC_Surprise_dist_20_2_udq_500_std,"information,symbolic",2350,790
FC_Surprise_dist_20_2_udq_500.tstat,FC_Surprise_dist_20_2_udq_500_tstat,"information,symbolic",2351,790
FC_Surprise_dist_50_3_udq_500.min,FC_Surprise_dist_50_3_udq_500_min,"information,symbolic",2352,791
FC_Surprise_dist_50_3_udq_500.max,FC_Surprise_dist_50_3_udq_500_max,"information,symbolic",2353,791
FC_Surprise_dist_50_3_udq_500.mean,FC_Surprise_dist_50_3_udq_500_mean,"information,symbolic",2354,791
